,url,content_dec
221,https://sputnikglobe.com//20230922/colombian-president-slams-wests-weapons-supply-to-ukraine-1113577004.html,
222,https://sputnikglobe.com//20240923/zelensky-leaving-ukrainians-to-die-for-blackrock-deep-state--ex-diplomat-1120264140.html,
223,https://sputnikglobe.com//20230306/flotus-snubs-idea-of-mental-competency-test-for-older-politicians-as-biden-makes-another-gaffe-1108079172.html,
224,https://sputnikglobe.com//20220604/indias-wheat-export-ban-aimed-at-cutting-access-to-market-for-speculators---minister-1095990006.html,
225,https://sputnikglobe.com//20250112/trump-putin-may-hold-phone-conversation-in-coming-days-or-weeks---waltz-1121417346.html,
226,https://sputnikglobe.com//20231227/cope--seethe-why-are-us-ukraine-downplaying-maryinkas-liberation-1115834689.html,
227,https://sputnikglobe.com//20220622/moscow-considers-londons-request-over-convicted-uk-mercenaries-in-donbass-1096556542.html,
228,https://sputnikglobe.com//20231108/catastrophic-mistake-for-us-to-let-israel-draw-it-into-war-with-hezbollah-and-iran-1114823857.html,
229,https://sputnikglobe.com//20230919/hunter-biden-sues-irs-in-plot-to-embarrass-him-1113476930.html,
230,https://sputnikglobe.com//20220824/polands-refusal-to-supply-oil-to-germanys-schwedt-breaks-oaths-of-eu-solidarity-moscow-says-1099936978.html,
231,https://sputnikglobe.com//20220511/modern-liberalism-pushing-war-and-big-finance-hollywood-lawyer-paying-hunter-bidens-bills-1095415663.html,
232,https://sputnikglobe.com//20221018/time-for-washington-to-end-its-backyard-strategy-1102000447.html,
233,https://sputnikglobe.com//20220730/zelenskys-regime-washington-bear-all-responsibility-for-carnage-against-ukrainians---russian-mod-1097955487.html,
234,https://sputnikglobe.com//20220719/heavy-weapons-deliveries-to-ukraine-heighten-risks-of-world-war-iii-german-mp-1097580949.html,
235,https://sputnikglobe.com//20231020/number-of-foreign-mercenaries-on-ukrainian-side-decreasing---reports-1114355295.html,
236,https://sputnikglobe.com//20240325/hungary-interested-in-continuing-nuclear-energy-cooperation-with-russia-1117540103.html,
237,https://sputnikglobe.com//20230729/uk-weighs-in-on-whats-slowing-ukraines-counteroffensive-1112237540.html,
238,https://sputnikglobe.com//20220526/stratospheric-bread-prices-put-lebanon-on-edge-but-beirut-struggles-to-cope-with-crisis-1095786994.html,
239,https://sputnikglobe.com//20240416/ukraine-tells-united-states-it-wants-to-be-treated-like-israel--1117960116.html,
240,https://sputnikglobe.com//20230109/erdogan-to-discuss-gas-hub-project-ukraine-with-cabinet-on-january-9-1106152224.html,
241,https://sputnikglobe.com//20220906/putin-has-done-very-good-job-of-deterring-us-on-ukraine---ex-nato-supreme-commander-1100462111.html,
242,https://sputnikglobe.com//20230928/the-history-of-repression-against-black-radicals-in-the-us-1113749377.html,
243,https://sputnikglobe.com//20230111/biden-aides-reportedly-uncover-second-batch-of-classified-docs-in-potus-private-office-1106234806.html,
244,https://sputnikglobe.com//20220621/doj-hires-veteran-nazi-hunter-to-investigate-war-crimes-in-ukraine-1096537073.html,
245,https://sputnikglobe.com//20240130/heavy-casualties-at-illegal-us-centcom-base-african-countries-ditch-ecowas-us-rejects-icj-ruling-1116477542.html,
246,https://sputnikglobe.com//20230719/how-russia-and-european-food-producers-are-set-to-benefit-from-grain-deal-suspension--1111996492.html,
247,https://sputnikglobe.com//20220516/only-two-uk-mps-out-of-650-volunteer-to-house-ukrainian-refugees-1095540309.html,
248,https://sputnikglobe.com//20240921/ukraine-lost-over-300-soldiers-in-kursk-region-in-past-day---mod-1120236283.html,
249,https://sputnikglobe.com//20230302/bola-tinubu-wins-in-nigeria-us-threatens-brazil-us-blocks-syria-relief-1107920144.html,
250,https://sputnikglobe.com//20230717/germany-cant-rally-one-combat-ready-division-after-giving-guns-away-to-kiev-1111945042.html,
251,https://sputnikglobe.com//20240530/rfk-jr-seeks-spot-on-cnn-debates-israel-continues-rafah-onslaught-taiwan-turmoil-and-more-1118692259.html,
252,https://sputnikglobe.com//20220526/live-updates-foreign-firms-ignore-russias-offers-to-move-ships-from-mariupol---mod-1095809961.html,
253,https://sputnikglobe.com//20221001/uk-defense-ministry-refuses-to-house-ukrainian-refugees-in-empty-military-homes-reports-say-1101415861.html,
254,https://sputnikglobe.com//20220604/biden-admin-works-overtime-to-spin-failures-in-ukraine-latin-america-1095988048.html,
255,https://sputnikglobe.com//20221116/busting-corporate-media-myths-about-black-men-and-the-midterms-1104264958.html,
256,https://sputnikglobe.com//20220311/nato-chief-stoltenberg-attends-antalya-forum-1093775236.html,
257,https://sputnikglobe.com//20230331/international-trade-exits-the-dollar-burkina-faso-resumes-ties-with-dprk-1108978582.html,
258,https://sputnikglobe.com//20230901/ex-nato-military-committee-chair-kujat-warns-switzerland-against-rapprochement-with-bloc-1113033038.html,
259,https://sputnikglobe.com//20221130/macron-comes-to-us-as-eu-fears-america-would-gut-european-industry-reports-say-1104846975.html,
260,https://sputnikglobe.com//20221031/why-did-russia-leave-grain-deal-and-whos-to-blame--1102875661.html,
261,https://sputnikglobe.com//20220512/eus-self-inflicted-energy-crisis-threatens-to-cut-blocs-economic-growth-in-half-report-says-1095468329.html,
262,https://sputnikglobe.com//20230711/nato-vilnius-summit-to-fall-short-of-ukraines-expectations-1111794929.html,
263,https://sputnikglobe.com//20220928/us-senate-advances-short-term-spending-bill-to-avert-shutdown-provide-more-ukraine-aid-1101292472.html,
264,https://sputnikglobe.com//20230502/another-us-bank-falls-ukraine-peace-talks-us-dollar-used-for-financial-terrorism-1110017601.html,
265,https://sputnikglobe.com//20230510/watch-pov-video-of-russian-paratrooper-holding-the-line-in-ukraine-op-area-1110238562.html,
266,https://sputnikglobe.com//20220921/eu-to-add-more-russian-officials-to-sanctions-list-over-partial-mobilization---source-1101065356.html,
267,https://sputnikglobe.com//20231016/us-military-getting-extremely-weak-due-to-aid-to-ukraine---american-general-1114225465.html,
268,https://sputnikglobe.com//20230126/uk-royal-mail-reports-248mln-loss-over-9-months-due-to-industrial-strikes-1106721591.html,
269,https://sputnikglobe.com//20220622/poverty-premium-poor-uk-households-pay-up-to-541-a-year-more-for-essentials-study-finds-1096547622.html,
270,https://sputnikglobe.com//20221204/italians-split-over-backfiring-russia-sanctions-but-govt-has-little-wiggle-room-says-expert-1105022775.html,
271,https://sputnikglobe.com//20230716/un-admits-no-vessels-with-russian-fertilizers-dispatched-under-black-sea-grain-initiative-1111915262.html,
272,https://sputnikglobe.com//20240915/russian-electronic-warfare-makes-gps-useless-for-ukraines-guided-missiles---reports-1120158739.html,
273,https://sputnikglobe.com//20240120/iaea-says-mines-found-along-perimeter-of-zaporozhye-nuclear-power-plant-again-1116282462.html,
274,https://sputnikglobe.com//20220504/scholz-isnt-a-wurst-sausage-spat-sizzles-as-mps-ask-ukraines-envoy-to-be-kicked-out-of-germany-1095257460.html,
275,https://sputnikglobe.com//20231226/russias-drone-dominance-may-force-kiev-to-retreat-1115820239.html,
276,https://sputnikglobe.com//20231108/live-updates-cia-works-with-israeli-intelligence-on-hostage-release---idf-1114807592.html,
277,https://sputnikglobe.com//20220514/sen-rand-paul-stifles-40-billion-package-to-ukraine-1095493412.html,
278,https://sputnikglobe.com//20221209/video-vladimir-putins-2022-speech-at-valdai-international-discussion-club-1105181674.html,
279,https://sputnikglobe.com//20220415/russia-warns-us-against-irresponsible-arms-supplies-to-ukraine-in-diplomatic-note---media-1094788351.html,
280,https://sputnikglobe.com//20241010/russia-warns-west-against-ukraine-deep-strikes-war-spending-questioned-after-helen-disaster-1120494396.html,
281,https://sputnikglobe.com//20220504/arms-deliveries-to-ukraine-can-lead-to-higher-risk-of-natos-involvement-in-conflict-expert-says-1095262446.html,
282,https://sputnikglobe.com//20240625/putins-ukraine-peace-proposals-reasonable-assures-us-senate-hopeful-1119116308.html,
283,https://sputnikglobe.com//20230425/st-georges-ribbon-symbol-of-the-fight-against-nazism-past-present-1109828505.html,
284,https://sputnikglobe.com//20220331/poland-turning-into-natos-front-line-becoming-dangerous-for-europe-itself--medvedev-1094351628.html,
285,https://sputnikglobe.com//20240514/pentagon-declines-to-comment-on-recent-ukrainian-strikes-on-belgorod-1118416429.html,
286,https://sputnikglobe.com//20220503/west-pressuring-african-countries-demanding-to-condemn-russia---russian-ambassador-to-angola-1095216100.html,
287,https://sputnikglobe.com//20230401/stoltenbergs-term-as-nato-chief-likely-to-be-extended-1109022046.html,
288,https://sputnikglobe.com//20231210/sri-lankan-govt-makes-efforts-to-prevent-recruitment-of-mercenaries-into-ukrainian-army---reports-1115503857.html,
289,https://sputnikglobe.com//20230923/russian-reconnaissance-team-destroys-leopard-tank-in-special-op-zone-with-fully-german-crew-1113608814.html,
290,https://sputnikglobe.com//20220718/glenn-greenwald-claims-dems-trying-to-sabotage-biden-as-they-are-petrified-he-will-run-again-1097419264.html,
291,https://sputnikglobe.com//20220601/is-bidens-refusal-to-send-long-range-rocket-systems-to-kiev-a-harbinger-of-us-policy-change-1095915855.html,
292,https://sputnikglobe.com//20240329/russian-specialists-show-inner-workings-of-storm-shadow-missile-1117628063.html,
293,https://sputnikglobe.com//20220522/massive-foreign-financial-assistance-plunges-ukraines-credit-rating-amid-fears-of-severe-debt-1095703516.html,
294,https://sputnikglobe.com//20240303/russia-delivers-blow-to-nato-ranks-with-leaked-german-war-talks-on-ukraine-1117098264.html,
295,https://sputnikglobe.com//20220712/uk-parliament-threatens-to-criminalize-journalism-1097204949.html,
296,https://sputnikglobe.com//20230923/ukrainian-draft-dodger-says-hed-rather-shoot-himself-in-the-leg-than-return-to-front-1113604550.html,
297,https://sputnikglobe.com//20220325/report-hunter-biden-helped-secure-millions-for-dod-contractor-working-on-pandemic-causing-research-1094203705.html,
298,https://sputnikglobe.com//20240417/us-house-releases-ukraine-israel-taiwan-foreign-aid-bill-texts-1117983356.html,
299,https://sputnikglobe.com//20220310/report-inspired-by-call-of-duty--liz-truss-uk-teen-heads-to-fight-in-ukraine-1093751034.html,
300,https://sputnikglobe.com//20220808/updates-zaporozhye-administration-confirms-plans-to-hold-referendum-on-joining-russia-next-month-1099367464.html,
301,https://sputnikglobe.com//20220313/us-ready-to-sacrifice-iranian-nuclear-deal-to-keep-anti-russian-sanctions-in-place-report-says-1093828765.html,
302,https://sputnikglobe.com//20220309/uk-lawmaker-proposes-banning-russian-citizens-from-entering-amid-operation-in-ukraine-1093708887.html,
303,https://sputnikglobe.com//20220427/putin-vows-swift-retaliatory-strikes-in-case-of-foreign-threats-or-intervention-in-ukraine-1095102165.html,
304,https://sputnikglobe.com//20230224/we-have-no-idea-where-all-this-moneys-going-mtg-announces-audit-of-ukraine-aid-bill-1107778650.html,
305,https://sputnikglobe.com//20230915/direct-hit-watch-russian-precision-strike-take-out-ukrainian-positions-1113397608.html,
306,https://sputnikglobe.com//20231112/european-farmers-reportedly-see-ukraines-possible-eu-accession-as-threat-1114903357.html,
307,https://sputnikglobe.com//20230801/russia-and-africa-share-historical-anti-imperialist-struggle-neocons-pump-weapons-into-taiwan-1112311510.html,
308,https://sputnikglobe.com//20240318/watch-russian-su-34-annihilate-ukrainian-post-near-donetsk-1117402661.html,
309,https://sputnikglobe.com//20240720/weekly-news-wrap-up-trump-convention-speech-nato-threatens-world-war-1119437630.html,
310,https://sputnikglobe.com//20231009/watch-russian-paratroopers-seize-ukrainian-positions-1114039744.html,
311,https://sputnikglobe.com//20220726/live-updates-oil-depot-in-donetsk-on-fire-after-ukrainian-shelling-attack-1097796992.html,
312,https://sputnikglobe.com//20230904/us-depleted-uranium-shells-will-poison-ukraine-wont-change-conflicts-outcome-1113113379.html,
313,https://sputnikglobe.com//20230324/new-russian-chinese-world-order-threatens-us-economic-hegemony-1108756104.html,
314,https://sputnikglobe.com//20230619/cholera-pathogens-found-in-odessa-may-be-associated-with-us-biolabs-1111303467.html,
315,https://sputnikglobe.com//20220802/foreign-ministry-russia-may-break-diplomatic-ties-with-us-if-designated-as-terrorism-sponsor-1098029224.html,
316,https://sputnikglobe.com//20221216/white-house-makes-a-case-against-yemen-resolution-while-sen-bernie-sanders-pulls-back-1105499099.html,
317,https://sputnikglobe.com//20231220/pepe-escobar-yemen-ready-to-stare-down-a-new-imperial-coalition-1115695024.html,
318,https://sputnikglobe.com//20230530/people-tortured-at-two-kherson-police-departments-for-ties-with-russia--source-1110798487.html,
319,https://sputnikglobe.com//20230709/france-to-boost-military-support-to-ukraine-by-preparing-new-deliveries-1111774545.html,
320,https://sputnikglobe.com//20220411/donbasss-peoples-republics-path-to-independence-1094653786.html,
321,https://sputnikglobe.com//20240515/russian-forces-completely-liberate-rabotino-village-in-zaporozhye-region-1118444826.html,
322,https://sputnikglobe.com//20230304/how-kuindzhi-became-ukrainian-new-york-metropolitan-museum-employees-havent-a-clue-1108004664.html,
323,https://sputnikglobe.com//20230304/eu-defense-industry-should-switch-to-wartime-economy-european-commissioner-1108002685.html,
324,https://sputnikglobe.com//20220321/cancel-neil-armstrong-too-chinese-consul-rips-renaming-of-yuris-night-over-events-in-ukraine-1094062620.html,
325,https://sputnikglobe.com//20220729/ukraine-attacks-granaries-in-russia-controlled-zaporozhye-region-local-govt-says-1097935758.html,
326,https://sputnikglobe.com//20220830/washington-post-says-ukraine-using-dummies-of-himars-to-lure-russian-missiles-1100184406.html,
327,https://sputnikglobe.com//20220615/white-house-accuses-us-oil-companies-of-exploiting-ukraine-conflict-to-boost-profits-1096353429.html,
328,https://sputnikglobe.com//20231126/zelenskys-wife-faces-backlash-after-kiev-airstrike-complaints--1115213342.html,
329,https://sputnikglobe.com//20231207/us-ukraine-sign-statement-on-intent-for-military-co-production-tech-exchange-1115441860.html,
330,https://sputnikglobe.com//20231205/ukrainian-military-slaughters-own-soldiers-for-attempting-to-surrender--1115386047.html,
331,https://sputnikglobe.com//20240318/record-high-voter-turnout-trumps-wests-ploy-to-discredit-russias-presidential-vote-1117396331.html,
332,https://sputnikglobe.com//20220913/vast-ukrainian-bot-army-exposed-queen-elizabeth-passes-former-uk-colonies-recall-atrocities-1100700376.html,
333,https://sputnikglobe.com//20241122/russian-ombudswoman-says-46-residents-of-kursk-region-return-home-from-ukraine-1120967652.html,
334,https://sputnikglobe.com//20241031/ukraine-loses-up-to-810-soldiers-in-battles-with-russian-forces---mod-1120735363.html,
335,https://sputnikglobe.com//20240130/thanks-biden-watch-russian-troops-operate-captured-us-made-m113-in-ukraine-1116486595.html,
336,https://sputnikglobe.com//20220820/londons-mayor-warns-millions-of-brits-wont-be-able-to-afford-heating-and-eating-this-winter-1099803289.html,
337,https://sputnikglobe.com//20230115/turkish-president-warns-relations-with-sweden-could-become-much-more-strained-1106385001.html,
